account_id,steamid,avatar,avatarmedium,avatarfull,profileurl,personaname,last_login,full_history_time,cheese,fh_unavailable,loccountrycode,last_match_time,name,country_code,fantasy_role,team_id,team_name,team_tag,is_locked,is_pro,locked_until 
182740731,76561198143006459,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a1/a1079f9ad99ac28a7c8f255bfb9e4ec7f2e263cf.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a1/a1079f9ad99ac28a7c8f255bfb9e4ec7f2e263cf_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a1/a1079f9ad99ac28a7c8f255bfb9e4ec7f2e263cf_full.jpg,https://steamcommunity.com/id/tshowfuji/,fuji,2017-11-10T17:22:26.698Z,,0,,,2018-07-18T05:02:44.000Z,Not,,0,2517160,TSHOW OLD,TSHOW.OLD,True,True,1533081600
182993582,76561198143259310,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a9/a9589dab307087eb5d3620ef83a1369fac67035f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a9/a9589dab307087eb5d3620ef83a1369fac67035f_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a9/a9589dab307087eb5d3620ef83a1369fac67035f_full.jpg,https://steamcommunity.com/id/rinatq/,inspired-,,2017-09-10T04:06:08.897Z,0,False,GW,2018-07-12T06:06:45.000Z,kingr-,,0,5197722,Effect,Effect,True,True,1535785200
184090105,76561198144355833,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/30/307fe9127fc8f0eb5bd8bad284d61de1a1199afa.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/30/307fe9127fc8f0eb5bd8bad284d61de1a1199afa_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/30/307fe9127fc8f0eb5bd8bad284d61de1a1199afa_full.jpg,https://steamcommunity.com/profiles/76561198144355833/,卡文迪许,,,0,,,,sharingan,cn,1,0,FTD club a,FTD.A,False,True,1471168800
184445673,76561198144711401,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/27/27aab8a5e3e0f7ec5618f11ba7c38bca96d76fa5.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/27/27aab8a5e3e0f7ec5618f11ba7c38bca96d76fa5_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/27/27aab8a5e3e0f7ec5618f11ba7c38bca96d76fa5_full.jpg,https://steamcommunity.com/profiles/76561198144711401/,ixmike88,,2018-07-07T22:09:09.833Z,0,False,,2018-07-23T02:20:39.000Z,BaiduKING,,1,5465317,TEAM Baidu.亿鼎博,Baidu亿鼎博,False,True,1493683200
184950344,76561198145216072,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/44/446a813c7724178d5ac390a0e2bcd8440054abe4.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/44/446a813c7724178d5ac390a0e2bcd8440054abe4_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/44/446a813c7724178d5ac390a0e2bcd8440054abe4_full.jpg,https://steamcommunity.com/id/carloooooooo/,olryt,,2018-02-06T09:09:19.187Z,0,True,,2018-06-25T09:33:19.000Z,Kuku,,2,2108395,TNC Predator,TNC,True,True,1535785200
185308907,,,,,,,,,,,,,MightyFine,,0,0,s1 Lykos,s1 Lykos,False,True,1481500800
185820236,76561198146085964,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/90/90d3b0fd9a2356ea1a0335888480f073df9ead52.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/90/90d3b0fd9a2356ea1a0335888480f073df9ead52_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/90/90d3b0fd9a2356ea1a0335888480f073df9ead52_full.jpg,https://steamcommunity.com/id/1246783/,_(:з」∠)_,,,0,,CN,2018-04-23T16:54:08.000Z,cold,cn,1,5946828,Cavalry Gaming Team,CG,False,True,0
186419935,76561198146685663,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3d/3de0d7f55f793e98e537a6299df7d399e372ac62.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3d/3de0d7f55f793e98e537a6299df7d399e372ac62_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3d/3de0d7f55f793e98e537a6299df7d399e372ac62_full.jpg,https://steamcommunity.com/profiles/76561198146685663/,BetterNow.,,2017-04-21T06:18:40.450Z,0,True,KR,2018-07-17T16:32:04.000Z,kevz,,0,5001936,Quid Pro Quo,,True,True,1535785200
186627166,76561198146892894,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/57/575cf8b31bf1f589b96d4111f7b46d1bbde598b2.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/57/575cf8b31bf1f589b96d4111f7b46d1bbde598b2_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/57/575cf8b31bf1f589b96d4111f7b46d1bbde598b2_full.jpg,https://steamcommunity.com/id/186627166/,咳咳咳,,,0,,CN,2018-07-20T05:29:33.000Z,Flyby,,0,2640025,iG.Vitality,iG.V,True,True,1533081600
186637294,76561198146903022,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a1/a17a72ed14e01a84b324e5d76ce0e66d1e8b2be7.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a1/a17a72ed14e01a84b324e5d76ce0e66d1e8b2be7_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a1/a17a72ed14e01a84b324e5d76ce0e66d1e8b2be7_full.jpg,https://steamcommunity.com/profiles/76561198146903022/,Dys,,,0,,,2018-07-01T13:23:29.000Z,Dys,cn,1,1360078,Just Nve U,JNU,False,True,0
186813403,76561198147079131,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e0/e0bb7545f4f3b7d46f07b297d328608cbc2a24ff.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e0/e0bb7545f4f3b7d46f07b297d328608cbc2a24ff_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e0/e0bb7545f4f3b7d46f07b297d328608cbc2a24ff_full.jpg,https://steamcommunity.com/profiles/76561198147079131/,cash cash ass ass bags,2016-08-26T04:02:06.438Z,2018-07-15T00:05:16.430Z,0,False,BR,2018-07-22T11:43:22.000Z,b a b i x d ,br,1,67,paiN Gaming,paiN,False,True,0
186837494,76561198147103222,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f0/f04d47da607ddf6b49f4097c4c3ac0e217dce19f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f0/f04d47da607ddf6b49f4097c4c3ac0e217dce19f_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f0/f04d47da607ddf6b49f4097c4c3ac0e217dce19f_full.jpg,https://steamcommunity.com/id/WuDotA/,心,2017-08-27T23:37:28.711Z,2018-05-08T11:01:51.518Z,0,False,,2018-07-23T03:59:45.000Z,Wu ` CY,,0,5030994,Elite Wolves,E.Wolves,True,True,1535785200
186939694,76561198147205422,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/32/3223e3d281758ede3c88e6731c7d128d385135df.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/32/3223e3d281758ede3c88e6731c7d128d385135df_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/32/3223e3d281758ede3c88e6731c7d128d385135df_full.jpg,https://steamcommunity.com/profiles/76561198147205422/,?`,,,0,,,2018-07-22T14:56:08.000Z,斗圣,cn,2,5117631,CDEC.AVENGER,CDEC.A,False,True,0
186977347,76561198147243075,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ef/ef9df60075f6b0735de5d0b6a0576b757632f802.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ef/ef9df60075f6b0735de5d0b6a0576b757632f802_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ef/ef9df60075f6b0735de5d0b6a0576b757632f802_full.jpg,https://steamcommunity.com/profiles/76561198147243075/,god送.斗鱼,,,0,,CN,2018-07-23T05:10:57.000Z,ghost,,0,4425650,Eclipse,Eclipse,True,True,1535785200
187619311,76561198147885039,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d9/d98b4e2cf6d7e9e5f8ca7608a28606513ebb405a.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d9/d98b4e2cf6d7e9e5f8ca7608a28606513ebb405a_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d9/d98b4e2cf6d7e9e5f8ca7608a28606513ebb405a_full.jpg,https://steamcommunity.com/id/SamHDoto/,B*LLSH*T,,2017-01-26T15:14:53.862Z,0,True,,2018-06-25T09:33:19.000Z,SamH,,3,2108395,TNC Predator,TNC,True,True,1535785200
187758589,76561198148024317,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4f/4fb29fc4370ae1622f2c256d35292f5b04b73d50.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4f/4fb29fc4370ae1622f2c256d35292f5b04b73d50_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4f/4fb29fc4370ae1622f2c256d35292f5b04b73d50_full.jpg,https://steamcommunity.com/profiles/76561198148024317/,head,2017-02-05T11:04:19.961Z,2018-03-17T18:31:51.904Z,0,True,RU,2018-07-21T17:41:15.000Z,1ls,ru,2,5265456,,,False,True,0
187824320,76561198148090048,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c7/c7c23c7fbe3541f4039dee5c719fa94a1d40de42.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c7/c7c23c7fbe3541f4039dee5c719fa94a1d40de42_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c7/c7c23c7fbe3541f4039dee5c719fa94a1d40de42_full.jpg,https://steamcommunity.com/id/kitrak99/,copycat,2018-06-02T11:34:42.259Z,2018-04-22T07:46:19.507Z,0,False,US,2018-07-23T05:52:32.000Z,Kitrak,,0,5196328,Digital Chaos,DC,True,True,1535785200
187952007,76561198148217735,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e5/e5dc2681db0af7504c4aeed333521109aaaf4c26.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e5/e5dc2681db0af7504c4aeed333521109aaaf4c26_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e5/e5dc2681db0af7504c4aeed333521109aaaf4c26_full.jpg,https://steamcommunity.com/id/heheananjun/,MonsterBoy,,,0,,CN,2018-07-14T10:27:25.000Z,Monsterboy,,0,2643401,CDEC.Avenger,,True,True,1533081600
188024905,76561198148290633,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/04/04e5337243f58b1c3d3a6a0184ab076b18c9d9f7.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/04/04e5337243f58b1c3d3a6a0184ab076b18c9d9f7_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/04/04e5337243f58b1c3d3a6a0184ab076b18c9d9f7_full.jpg,https://steamcommunity.com/id/Dashkadota/,Dashka,2018-06-14T00:20:00.018Z,,0,,BR,2018-07-20T22:43:21.000Z,Dashka,br,1,3477208,Midas Club ,Midas,False,True,1471168800
188384233,76561198148649961,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/07/07b9d1bc550e658ab565bade5cf3860fd72eebf7.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/07/07b9d1bc550e658ab565bade5cf3860fd72eebf7_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/07/07b9d1bc550e658ab565bade5cf3860fd72eebf7_full.jpg,https://steamcommunity.com/profiles/76561198148649961/,EQO,,,0,,,2018-06-13T03:44:55.000Z,JJ-,us,1,0,gossip girls ;),GIRLZ,False,True,0
188423794,76561198148689522,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/6d/6da313ccb7834de7eee0bc00ed1838ae7426f4a2.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/6d/6da313ccb7834de7eee0bc00ed1838ae7426f4a2_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/6d/6da313ccb7834de7eee0bc00ed1838ae7426f4a2_full.jpg,https://steamcommunity.com/profiles/76561198148689522/,tRash with bIG ego,,,0,,,2018-07-23T05:16:17.000Z,qiyuE,,0,5079620,Qiandao,,False,True,0
188674980,76561198148940708,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/18/18a34ff3d1c4401276ae34f8cb65d1dc35835112.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/18/18a34ff3d1c4401276ae34f8cb65d1dc35835112_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/18/18a34ff3d1c4401276ae34f8cb65d1dc35835112_full.jpg,https://steamcommunity.com/id/188674980/,雪宝宝给你送分,,,0,,,2018-06-12T15:35:01.000Z,snow god,cn,2,0,Vici Gaming Potential,VG.P,False,True,1457344800
189122128,76561198149387856,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/11/11a16259a6c85a9c6a520c0b365f1b0e0969a940.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/11/11a16259a6c85a9c6a520c0b365f1b0e0969a940_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/11/11a16259a6c85a9c6a520c0b365f1b0e0969a940_full.jpg,https://steamcommunity.com/profiles/76561198149387856/,oneluckyday,,,0,,,,,,0,0,Vega Squadron,Vega,False,True,0
189191680,76561198149457408,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b0/b0fec87a72304929e1db60248eb27cb469d9f387.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b0/b0fec87a72304929e1db60248eb27cb469d9f387_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b0/b0fec87a72304929e1db60248eb27cb469d9f387_full.jpg,https://steamcommunity.com/id/123123qaswd123/,Ty Reda <3,2017-05-12T17:19:09.434Z,2018-06-12T20:04:43.191Z,0,False,,2018-07-11T14:45:50.000Z,AB ,lk,2,5029919,WarriorsGaming.Unity,WG,False,True,0
189398048,76561198149663776,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bd/bd22b472b824c30fbf81c704cef12c63b1a7e278.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bd/bd22b472b824c30fbf81c704cef12c63b1a7e278_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bd/bd22b472b824c30fbf81c704cef12c63b1a7e278_full.jpg,https://steamcommunity.com/profiles/76561198149663776/,Sweet๑,,,0,,,2018-07-21T12:42:46.000Z,dot.,,0,3346336,LYG.Gaming,LYG,True,True,1533081600
189564374,76561198149830102,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3c/3c40fc5165dbb5c78fe57e32cb9c5122c15bd840.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3c/3c40fc5165dbb5c78fe57e32cb9c5122c15bd840_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3c/3c40fc5165dbb5c78fe57e32cb9c5122c15bd840_full.jpg,https://steamcommunity.com/profiles/76561198149830102/,Xvideos,,,0,,CA,2018-03-10T20:28:07.000Z,IceUP,ca,0,0,MAD KINGS,MK,False,True,1493683200
189708209,76561198149973937,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/79/79da35adff0757a2d145d380cd4a02c0851f5185.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/79/79da35adff0757a2d145d380cd4a02c0851f5185_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/79/79da35adff0757a2d145d380cd4a02c0851f5185_full.jpg,https://steamcommunity.com/profiles/76561198149973937/,Jieang,2016-06-27T14:45:06.450Z,2018-06-07T13:24:20.917Z,0,False,JO,2018-07-21T22:47:38.000Z,Jieang,jo,0,0,Team Jordan,Jo,False,True,1493683200
191318276,76561198151584004,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e3/e39f27734ba12418f9f8751bd491ee3f0aabd54a.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e3/e39f27734ba12418f9f8751bd491ee3f0aabd54a_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e3/e39f27734ba12418f9f8751bd491ee3f0aabd54a_full.jpg,https://steamcommunity.com/id/futterbly/,Baddofly ❄,,2016-11-02T04:07:42.867Z,0,False,US,2018-02-15T11:04:23.000Z,Butterfly,,0,2014486,CG Lin Gaming,Baidu亿鼎博,True,True,1535785200
192651991,76561198152917719,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b2/b22733be3f6dbfcddd16617ea547e1095d727307.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b2/b22733be3f6dbfcddd16617ea547e1095d727307_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b2/b22733be3f6dbfcddd16617ea547e1095d727307_full.jpg,https://steamcommunity.com/id/qw345/,Robin Messi,2018-01-03T23:56:42.220Z,2017-11-23T11:49:01.866Z,0,False,,2018-05-08T22:35:10.000Z,Hane,,0,4324365,STARS e-Sports,STARS,True,True,1535785200
192914280,76561198153180008,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/66/667c96e06e93c61b98998352136069e939bb4773.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/66/667c96e06e93c61b98998352136069e939bb4773_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/66/667c96e06e93c61b98998352136069e939bb4773_full.jpg,https://steamcommunity.com/profiles/76561198153180008/,bi bu bi bu bi bu,,2017-07-03T21:27:49.815Z,0,True,,2018-06-28T09:59:23.000Z,raging -_- potato,,0,5063845,TaskUs TITANS,TITANS,True,True,1535785200
193551893,76561198153817621,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e7/e7447cb60df3b599ccd7817632cb6ee3ada8334f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e7/e7447cb60df3b599ccd7817632cb6ee3ada8334f_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e7/e7447cb60df3b599ccd7817632cb6ee3ada8334f_full.jpg,https://steamcommunity.com/id/broidiskoira/,verypositive player,,2017-07-11T06:07:15.635Z,0,False,,2018-07-12T17:24:26.000Z,OoO,fi,1,2730057,OOGWAY,oO,False,True,1471168800
193673646,76561198153939374,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c8/c83d7107f2f3c75e3e5037a19f7f8e261fb05b5b.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c8/c83d7107f2f3c75e3e5037a19f7f8e261fb05b5b_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c8/c83d7107f2f3c75e3e5037a19f7f8e261fb05b5b_full.jpg,https://steamcommunity.com/profiles/76561198153939374/,atodlaciryl,2018-04-24T01:31:56.330Z,2018-05-08T19:23:56.635Z,0,False,,2018-07-23T05:35:23.000Z,Lyrical,,0,2919390,trash,trash,True,True,1533081600
193699561,76561198153965289,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/33/332ce883360bf4cb138c4bfb4ec1c57888553f5f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/33/332ce883360bf4cb138c4bfb4ec1c57888553f5f_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/33/332ce883360bf4cb138c4bfb4ec1c57888553f5f_full.jpg,https://steamcommunity.com/id/ShionDota/,Shion,,2017-04-11T19:25:56.977Z,0,False,US,2018-06-30T06:01:38.000Z,Shion,us,1,2587309,The United States,America,False,True,1471168800
193704726,76561198153970454,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/fe/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/fe/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/fe/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,https://steamcommunity.com/profiles/76561198153970454/,outsider,2018-03-05T06:15:45.067Z,,0,,,2018-07-22T01:52:58.000Z,dsr,by,1,5119681,Nemiga,Nemiga,False,True,0
193884241,76561198154149969,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/6c/6c064fe6b590f194f40a1fa11ac558b189009d85.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/6c/6c064fe6b590f194f40a1fa11ac558b189009d85_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/6c/6c064fe6b590f194f40a1fa11ac558b189009d85_full.jpg,https://steamcommunity.com/id/ponlodota/,supp only,2018-02-20T01:46:23.817Z,2015-11-26T10:58:41.501Z,0,False,SG,2018-06-12T12:13:44.000Z,ponlo,sg,2,3018001,     ,,False,True,1502694000
194270488,76561198154536216,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/78/78a45f08592e9cb76d74826a268a30cb44d09c45.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/78/78a45f08592e9cb76d74826a268a30cb44d09c45_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/78/78a45f08592e9cb76d74826a268a30cb44d09c45_full.jpg,https://steamcommunity.com/profiles/76561198154536216/,小毛 ๓,,,0,,,2018-01-23T07:54:41.000Z,black.z,,0,2626685,KEEN GAMING,KG,False,True,1481500800
194521913,76561198154787641,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c4/c4a278c0c7b401f4640762a96501b01c01e018c3.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c4/c4a278c0c7b401f4640762a96501b01c01e018c3_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c4/c4a278c0c7b401f4640762a96501b01c01e018c3_full.jpg,https://steamcommunity.com/profiles/76561198154787641/,No rage today,2018-06-13T19:49:08.239Z,2018-06-13T19:51:43.522Z,0,True,,2018-06-22T22:08:37.000Z,Benjaz,,0,5028043,Sacred,//////////,True,True,1535785200
194672667,76561198154938395,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/7e/7ec66e356c57680e1d779cc3b651570149f37950.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/7e/7ec66e356c57680e1d779cc3b651570149f37950_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/7e/7ec66e356c57680e1d779cc3b651570149f37950_full.jpg,https://steamcommunity.com/profiles/76561198154938395/,Five,,2017-11-15T15:42:55.808Z,0,False,SE,2018-05-07T19:42:17.000Z,Five,se,1,3152713,4 protect five,4p5,False,True,1502694000
194673410,76561198154939138,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b5/b5c496a1f2d66971dcabde7b5ac101cc0a952a37.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b5/b5c496a1f2d66971dcabde7b5ac101cc0a952a37_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b5/b5c496a1f2d66971dcabde7b5ac101cc0a952a37_full.jpg,https://steamcommunity.com/id/944421511/,诸葛亮,,,0,,,2018-07-21T18:06:58.000Z,JUST,cn,1,5084724,Newbee.M,Newbee.M,False,True,1471168800
194710965,76561198154976693,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bc/bc8751684be57a5ab5680caad1c73815c19971b2.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bc/bc8751684be57a5ab5680caad1c73815c19971b2_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bc/bc8751684be57a5ab5680caad1c73815c19971b2_full.jpg,https://steamcommunity.com/profiles/76561198154976693/,免费游戏！了解一哈,,,0,,,2018-05-18T19:59:29.000Z,886,,0,2322278,yaobaiaaaa,niyaonib,False,True,1471168800
194818271,76561198155083999,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e6/e69c070baadc7a7fd4807e1713a06cea547ee548.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e6/e69c070baadc7a7fd4807e1713a06cea547ee548_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e6/e69c070baadc7a7fd4807e1713a06cea547ee548_full.jpg,https://steamcommunity.com/id/f2dsasds/,vN,,2018-07-17T00:22:59.943Z,0,False,,2018-07-19T03:01:20.000Z,vanN,pe,1,4983704,,,False,True,1481500800
195454861,76561198155720589,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3f/3f1e9a32c0d22f18fd496efbb87cd22c5f156a6f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3f/3f1e9a32c0d22f18fd496efbb87cd22c5f156a6f_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3f/3f1e9a32c0d22f18fd496efbb87cd22c5f156a6f_full.jpg,https://steamcommunity.com/id/achs1/,Siegfried,,,0,,,2018-07-23T01:58:49.000Z,Kid Buu,ca,1,0,jabberwock,jabberwock,False,True,1493683200
195749709,76561198156015437,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/2b/2b66c25e6359b96951fc9ddfa4c70f592c431fe3.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/2b/2b66c25e6359b96951fc9ddfa4c70f592c431fe3_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/2b/2b66c25e6359b96951fc9ddfa4c70f592c431fe3_full.jpg,https://steamcommunity.com/id/gookgook/,千千進食中,,,0,,,2018-06-28T12:45:57.000Z,DISPLAY NAME,my,2,0,,,False,True,1502694000
196490133,76561198156755861,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bf/bfe94eff9d7c8000a7abf9e139df7a16cac05a42.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bf/bfe94eff9d7c8000a7abf9e139df7a16cac05a42_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bf/bfe94eff9d7c8000a7abf9e139df7a16cac05a42_full.jpg,https://steamcommunity.com/id/FocusDota/,Love myself,2018-07-19T18:34:07.513Z,2018-01-18T14:45:03.705Z,0,False,,2018-07-22T20:04:39.000Z,twitch,gr,2,0,Team Hellas,HELLAS,False,True,1493683200
